timestamp,tag,asset,platform,downloads
2026-07-25T08:02:03.966796+00:00,v0.13.2,activitywatch-v0.13.2-macos-x86_64.dmg,macos,125822
2026-07-25T08:02:03.966796+00:00,v0.13.2,activitywatch-v0.13.2-macos-x86_64.zip,macos,11224
2026-07-25T08:02:03.966796+00:00,v0.13.2,activitywatch-v0.13.2-windows-x86_64-setup.exe,windows,279452
2026-07-25T08:02:03.966796+00:00,v0.13.2,activitywatch-v0.13.2-windows-x86_64.zip,windows,27174
2026-07-25T08:02:03.966796+00:00,v0.14.0b2,activitywatch-v0.14.0b2-macos-arm64.dmg,macos,59
2026-07-25T08:02:03.966796+00:00,v0.14.0b2,activitywatch-v0.14.0b2-windows-x86_64-setup.exe,windows,145
2026-07-25T13:19:22.143312+00:00,v0.12.0,activitywatch-v0.12.0-windows-x86_64-setup.exe,windows,7996
2026-07-25T13:19:22.143312+00:00,v0.12.0,activitywatch-v0.12.0-windows-x86_64.zip,windows,2139
2026-07-25T13:19:22.143312+00:00,v0.12.3b18,activitywatch-v0.12.3b18-linux-x86_64.zip,linux,1803
2026-07-25T13:19:22.143312+00:00,v0.13.2,activitywatch-linux-x86_64.AppImage,linux,32737
2026-07-25T13:19:22.143312+00:00,v0.13.2,activitywatch-v0.13.2-linux-x86_64.deb,linux,3834
2026-07-25T13:19:22.143312+00:00,v0.13.2,activitywatch-v0.13.2-linux-x86_64.zip,linux,91715
2026-07-25T13:19:22.143312+00:00,v0.13.2,activitywatch-v0.13.2-macos-x86_64.dmg,macos,125878
2026-07-25T13:19:22.143312+00:00,v0.13.2,activitywatch-v0.13.2-macos-x86_64.zip,macos,11232
2026-07-25T13:19:22.143312+00:00,v0.13.2,activitywatch-v0.13.2-windows-x86_64-setup.exe,windows,279575
2026-07-25T13:19:22.143312+00:00,v0.13.2,activitywatch-v0.13.2-windows-x86_64.zip,windows,27185
2026-07-25T13:19:22.143312+00:00,v0.14.0b2,activitywatch-tauri-v0.14.0b2-macos-arm64.dmg,macos,51
2026-07-25T13:19:22.143312+00:00,v0.14.0b2,activitywatch-v0.14.0b2-linux-x86_64.deb,linux,10
2026-07-25T13:19:22.143312+00:00,v0.14.0b2,activitywatch-v0.14.0b2-linux-x86_64.zip,linux,39
2026-07-25T13:19:22.143312+00:00,v0.14.0b2,activitywatch-v0.14.0b2-macos-arm64.dmg,macos,63
2026-07-25T13:19:22.143312+00:00,v0.14.0b2,activitywatch-v0.14.0b2-windows-x86_64-setup.exe,windows,146
2026-07-25T13:19:22.143312+00:00,v0.14.0b2,activitywatch-v0.14.0b2-windows-x86_64.zip,windows,12
2026-07-25T13:19:22.143312+00:00,v0.8.0b7,activitywatch-v0.8.0b7-macos-x86_64.zip,macos,1316
2026-07-25T19:02:45.666584+00:00,v0.10.0,activitywatch-v0.10.0-macos-x86_64.dmg,macos,5934
2026-07-25T19:02:45.666584+00:00,v0.12.2,activitywatch-v0.12.2-macos-x86_64.dmg,macos,22527
2026-07-25T19:02:45.666584+00:00,v0.12.3b19,activitywatch-v0.12.3b19-macos-x86_64.dmg,macos,476
2026-07-25T19:02:45.666584+00:00,v0.13.2,activitywatch-linux-x86_64.AppImage,linux,32753
2026-07-25T19:02:45.666584+00:00,v0.13.2,activitywatch-v0.13.2-linux-x86_64.deb,linux,3849
2026-07-25T19:02:45.666584+00:00,v0.13.2,activitywatch-v0.13.2-linux-x86_64.zip,linux,91772
2026-07-25T19:02:45.666584+00:00,v0.13.2,activitywatch-v0.13.2-macos-x86_64.dmg,macos,125947
2026-07-25T19:02:45.666584+00:00,v0.13.2,activitywatch-v0.13.2-macos-x86_64.zip,macos,11236
2026-07-25T19:02:45.666584+00:00,v0.13.2,activitywatch-v0.13.2-windows-x86_64-setup.exe,windows,279712
2026-07-25T19:02:45.666584+00:00,v0.13.2,activitywatch-v0.13.2-windows-x86_64.zip,windows,27195
2026-07-25T19:02:45.666584+00:00,v0.14.0b1,activitywatch-v0.14.0b1-macos-arm64.dmg,macos,1208
2026-07-25T19:02:45.666584+00:00,v0.14.0b1,activitywatch-v0.14.0b1-windows-x86_64-setup.exe,windows,2535
2026-07-25T19:02:45.666584+00:00,v0.14.0b2,activitywatch-tauri-v0.14.0b2-macos-arm64.dmg,macos,53
2026-07-25T19:02:45.666584+00:00,v0.14.0b2,activitywatch-v0.14.0b2-linux-x86_64.zip,linux,43
2026-07-25T19:02:45.666584+00:00,v0.14.0b2,activitywatch-v0.14.0b2-macos-arm64.dmg,macos,65
2026-07-25T19:02:45.666584+00:00,v0.14.0b2,activitywatch-v0.14.0b2-macos-x86_64.dmg,macos,23
2026-07-25T19:02:45.666584+00:00,v0.14.0b2,activitywatch-v0.14.0b2-windows-x86_64-setup.exe,windows,153
2026-07-25T19:02:45.666584+00:00,v0.7.1,activitywatch-v0.7.1-windows-x86_64.zip,windows,4467
2026-07-26T02:33:01.386713+00:00,v0.10.0,activitywatch-v0.10.0-macos-x86_64.dmg,macos,5935
2026-07-26T02:33:01.386713+00:00,v0.11.0,activitywatch-v0.11.0-windows-x86_64-setup.exe,windows,38300
2026-07-26T02:33:01.386713+00:00,v0.12.0,activitywatch-v0.12.0-windows-x86_64-setup.exe,windows,7998
2026-07-26T02:33:01.386713+00:00,v0.12.1,activitywatch-v0.12.1-windows-x86_64-setup.exe,windows,23164
2026-07-26T02:33:01.386713+00:00,v0.12.2,activitywatch-v0.12.2-windows-x86_64-setup.exe,windows,57884
2026-07-26T02:33:01.386713+00:00,v0.12.3b18,activitywatch-v0.12.3b18-linux-x86_64.zip,linux,1805
2026-07-26T02:33:01.386713+00:00,v0.13.0,activitywatch-v0.13.0-windows-x86_64-setup.exe,windows,3001
2026-07-26T02:33:01.386713+00:00,v0.13.1,activitywatch-v0.13.1-windows-x86_64-setup.exe,windows,25711
2026-07-26T02:33:01.386713+00:00,v0.13.2,activitywatch-linux-x86_64.AppImage,linux,32778
2026-07-26T02:33:01.386713+00:00,v0.13.2,activitywatch-v0.13.2-linux-x86_64.deb,linux,3877
2026-07-26T02:33:01.386713+00:00,v0.13.2,activitywatch-v0.13.2-linux-x86_64.zip,linux,91801
2026-07-26T02:33:01.386713+00:00,v0.13.2,activitywatch-v0.13.2-macos-x86_64.dmg,macos,126015
2026-07-26T02:33:01.386713+00:00,v0.13.2,activitywatch-v0.13.2-macos-x86_64.zip,macos,11241
2026-07-26T02:33:01.386713+00:00,v0.13.2,activitywatch-v0.13.2-windows-x86_64-setup.exe,windows,279803
2026-07-26T02:33:01.386713+00:00,v0.13.2,activitywatch-v0.13.2-windows-x86_64.zip,windows,27207
2026-07-26T02:33:01.386713+00:00,v0.14.0b2,activitywatch-v0.14.0b2-linux-x86_64.zip,linux,46
2026-07-26T02:33:01.386713+00:00,v0.14.0b2,activitywatch-v0.14.0b2-macos-arm64.dmg,macos,69
2026-07-26T02:33:01.386713+00:00,v0.14.0b2,activitywatch-v0.14.0b2-macos-x86_64.dmg,macos,26
2026-07-26T02:33:01.386713+00:00,v0.14.0b2,activitywatch-v0.14.0b2-windows-x86_64-setup.exe,windows,156
2026-07-26T08:22:15.291631+00:00,v0.11.0,activitywatch-v0.11.0-windows-x86_64-setup.exe,windows,38302
2026-07-26T08:22:15.291631+00:00,v0.12.0,activitywatch-v0.12.0-windows-x86_64-setup.exe,windows,8000
2026-07-26T08:22:15.291631+00:00,v0.12.2,activitywatch-v0.12.2-windows-x86_64-setup.exe,windows,57886
2026-07-26T08:22:15.291631+00:00,v0.13.0,activitywatch-v0.13.0-windows-x86_64-setup.exe,windows,3003
2026-07-26T08:22:15.291631+00:00,v0.13.1,activitywatch-v0.13.1-windows-x86_64-setup.exe,windows,25713
2026-07-26T08:22:15.291631+00:00,v0.13.2,activitywatch-linux-x86_64.AppImage,linux,32797
2026-07-26T08:22:15.291631+00:00,v0.13.2,activitywatch-v0.13.2-linux-x86_64.deb,linux,3899
2026-07-26T08:22:15.291631+00:00,v0.13.2,activitywatch-v0.13.2-linux-x86_64.zip,linux,91826
2026-07-26T08:22:15.291631+00:00,v0.13.2,activitywatch-v0.13.2-macos-x86_64.dmg,macos,126067
2026-07-26T08:22:15.291631+00:00,v0.13.2,activitywatch-v0.13.2-macos-x86_64.zip,macos,11245
2026-07-26T08:22:15.291631+00:00,v0.13.2,activitywatch-v0.13.2-windows-x86_64-setup.exe,windows,279948
2026-07-26T08:22:15.291631+00:00,v0.13.2,activitywatch-v0.13.2-windows-x86_64.zip,windows,27218
2026-07-26T08:22:15.291631+00:00,v0.14.0b1,activitywatch-v0.14.0b1-windows-x86_64-setup.exe,windows,2536
2026-07-26T08:22:15.291631+00:00,v0.14.0b2,activitywatch-tauri-v0.14.0b2-linux-x86_64.zip,linux,3
2026-07-26T08:22:15.291631+00:00,v0.14.0b2,activitywatch-tauri-v0.14.0b2-macos-arm64.dmg,macos,54
2026-07-26T08:22:15.291631+00:00,v0.14.0b2,activitywatch-v0.14.0b2-linux-x86_64.zip,linux,48
2026-07-26T08:22:15.291631+00:00,v0.14.0b2,activitywatch-v0.14.0b2-macos-arm64.dmg,macos,71
2026-07-26T08:22:15.291631+00:00,v0.14.0b2,activitywatch-v0.14.0b2-windows-x86_64-setup.exe,windows,167
2026-07-26T13:15:11.172150+00:00,v0.12.1,activitywatch-v0.12.1-windows-x86_64-setup.exe,windows,23176
2026-07-26T13:15:11.172150+00:00,v0.12.3b15,activitywatch-v0.12.3b15-linux-x86_64.zip,linux,2838
2026-07-26T13:15:11.172150+00:00,v0.13.2,activitywatch-linux-x86_64.AppImage,linux,32816
2026-07-26T13:15:11.172150+00:00,v0.13.2,activitywatch-v0.13.2-linux-x86_64.deb,linux,3918
2026-07-26T13:15:11.172150+00:00,v0.13.2,activitywatch-v0.13.2-linux-x86_64.zip,linux,91854
2026-07-26T13:15:11.172150+00:00,v0.13.2,activitywatch-v0.13.2-macos-x86_64.dmg,macos,126126
2026-07-26T13:15:11.172150+00:00,v0.13.2,activitywatch-v0.13.2-macos-x86_64.zip,macos,11247
2026-07-26T13:15:11.172150+00:00,v0.13.2,activitywatch-v0.13.2-windows-x86_64-setup.exe,windows,280068
2026-07-26T13:15:11.172150+00:00,v0.13.2,activitywatch-v0.13.2-windows-x86_64.zip,windows,27230
2026-07-26T13:15:11.172150+00:00,v0.14.0b1,activitywatch-linux-x86_64.AppImage,linux,87
2026-07-26T13:15:11.172150+00:00,v0.14.0b1,activitywatch-tauri-v0.14.0b1-linux-x86_64.zip,linux,36
2026-07-26T13:15:11.172150+00:00,v0.14.0b2,activitywatch-linux-x86_64.AppImage,linux,10
2026-07-26T13:15:11.172150+00:00,v0.14.0b2,activitywatch-tauri-v0.14.0b2-macos-arm64.dmg,macos,56
2026-07-26T13:15:11.172150+00:00,v0.14.0b2,activitywatch-v0.14.0b2-linux-x86_64.zip,linux,50
2026-07-26T13:15:11.172150+00:00,v0.14.0b2,activitywatch-v0.14.0b2-macos-arm64.dmg,macos,75
2026-07-26T13:15:11.172150+00:00,v0.14.0b2,activitywatch-v0.14.0b2-macos-x86_64.dmg,macos,28
2026-07-26T13:15:11.172150+00:00,v0.14.0b2,activitywatch-v0.14.0b2-windows-x86_64-setup.exe,windows,185
2026-07-26T19:06:15.416747+00:00,v0.12.3b18,activitywatch-v0.12.3b18-linux-x86_64.zip,linux,1807
2026-07-26T19:06:15.416747+00:00,v0.13.2,activitywatch-linux-x86_64.AppImage,linux,32833
2026-07-26T19:06:15.416747+00:00,v0.13.2,activitywatch-v0.13.2-linux-x86_64.deb,linux,3933
2026-07-26T19:06:15.416747+00:00,v0.13.2,activitywatch-v0.13.2-linux-x86_64.zip,linux,91874
2026-07-26T19:06:15.416747+00:00,v0.13.2,activitywatch-v0.13.2-macos-x86_64.dmg,macos,126194
2026-07-26T19:06:15.416747+00:00,v0.13.2,activitywatch-v0.13.2-macos-x86_64.zip,macos,11250
2026-07-26T19:06:15.416747+00:00,v0.13.2,activitywatch-v0.13.2-windows-x86_64-setup.exe,windows,280217
2026-07-26T19:06:15.416747+00:00,v0.13.2,activitywatch-v0.13.2-windows-x86_64.zip,windows,27239
2026-07-26T19:06:15.416747+00:00,v0.14.0b2,activitywatch-linux-x86_64.AppImage,linux,11
2026-07-26T19:06:15.416747+00:00,v0.14.0b2,activitywatch-tauri-v0.14.0b2-macos-arm64.dmg,macos,60
2026-07-26T19:06:15.416747+00:00,v0.14.0b2,activitywatch-v0.14.0b2-linux-x86_64.zip,linux,51
2026-07-26T19:06:15.416747+00:00,v0.14.0b2,activitywatch-v0.14.0b2-macos-arm64.dmg,macos,76
2026-07-26T19:06:15.416747+00:00,v0.14.0b2,activitywatch-v0.14.0b2-macos-x86_64.dmg,macos,32
2026-07-26T19:06:15.416747+00:00,v0.14.0b2,activitywatch-v0.14.0b2-windows-x86_64-setup.exe,windows,199
2026-07-26T19:06:15.416747+00:00,v0.14.0b2,activitywatch-v0.14.0b2-windows-x86_64.zip,windows,13
2026-07-27T02:40:56.821040+00:00,v0.11.0,activitywatch-v0.11.0-linux-x86_64.zip,linux,19161
2026-07-27T02:40:56.821040+00:00,v0.11.0,activitywatch-v0.11.0-windows-x86_64-setup.exe,windows,38303
2026-07-27T02:40:56.821040+00:00,v0.12.0,activitywatch-v0.12.0-windows-x86_64-setup.exe,windows,8001
2026-07-27T02:40:56.821040+00:00,v0.12.2,activitywatch-v0.12.2-windows-x86_64-setup.exe,windows,57887
2026-07-27T02:40:56.821040+00:00,v0.12.3b18,activitywatch-v0.12.3b18-linux-x86_64.zip,linux,1813
2026-07-27T02:40:56.821040+00:00,v0.13.0,activitywatch-v0.13.0-windows-x86_64-setup.exe,windows,3004
2026-07-27T02:40:56.821040+00:00,v0.13.1,activitywatch-v0.13.1-windows-x86_64-setup.exe,windows,25714
2026-07-27T02:40:56.821040+00:00,v0.13.2,activitywatch-linux-x86_64.AppImage,linux,32859
2026-07-27T02:40:56.821040+00:00,v0.13.2,activitywatch-v0.13.2-linux-x86_64.deb,linux,3962
2026-07-27T02:40:56.821040+00:00,v0.13.2,activitywatch-v0.13.2-linux-x86_64.zip,linux,91910
2026-07-27T02:40:56.821040+00:00,v0.13.2,activitywatch-v0.13.2-macos-x86_64.dmg,macos,126282
2026-07-27T02:40:56.821040+00:00,v0.13.2,activitywatch-v0.13.2-macos-x86_64.zip,macos,11254
2026-07-27T02:40:56.821040+00:00,v0.13.2,activitywatch-v0.13.2-windows-x86_64-setup.exe,windows,280350
2026-07-27T02:40:56.821040+00:00,v0.13.2,activitywatch-v0.13.2-windows-x86_64.zip,windows,27249
2026-07-27T02:40:56.821040+00:00,v0.14.0b1,activitywatch-v0.14.0b1-macos-arm64.dmg,macos,1210
2026-07-27T02:40:56.821040+00:00,v0.14.0b2,activitywatch-linux-x86_64.AppImage,linux,12
2026-07-27T02:40:56.821040+00:00,v0.14.0b2,activitywatch-tauri-v0.14.0b2-macos-arm64.dmg,macos,66
2026-07-27T02:40:56.821040+00:00,v0.14.0b2,activitywatch-v0.14.0b2-linux-x86_64.deb,linux,11
2026-07-27T02:40:56.821040+00:00,v0.14.0b2,activitywatch-v0.14.0b2-linux-x86_64.zip,linux,55
2026-07-27T02:40:56.821040+00:00,v0.14.0b2,activitywatch-v0.14.0b2-macos-arm64.dmg,macos,81
2026-07-27T02:40:56.821040+00:00,v0.14.0b2,activitywatch-v0.14.0b2-macos-x86_64.dmg,macos,36
2026-07-27T02:40:56.821040+00:00,v0.14.0b2,activitywatch-v0.14.0b2-windows-x86_64-setup.exe,windows,212
2026-07-27T09:46:15.370220+00:00,v0.12.1,activitywatch-v0.12.1-windows-x86_64-setup.exe,windows,23177
2026-07-27T09:46:15.370220+00:00,v0.12.3b18,activitywatch-v0.12.3b18-linux-x86_64.zip,linux,1815
2026-07-27T09:46:15.370220+00:00,v0.13.1,activitywatch-linux-x86_64.AppImage,linux,3770
2026-07-27T09:46:15.370220+00:00,v0.13.2,activitywatch-linux-x86_64.AppImage,linux,32883
2026-07-27T09:46:15.370220+00:00,v0.13.2,activitywatch-v0.13.2-linux-x86_64.deb,linux,3987
2026-07-27T09:46:15.370220+00:00,v0.13.2,activitywatch-v0.13.2-linux-x86_64.zip,linux,91953
2026-07-27T09:46:15.370220+00:00,v0.13.2,activitywatch-v0.13.2-macos-x86_64.dmg,macos,126380
2026-07-27T09:46:15.370220+00:00,v0.13.2,activitywatch-v0.13.2-macos-x86_64.zip,macos,11258
2026-07-27T09:46:15.370220+00:00,v0.13.2,activitywatch-v0.13.2-windows-x86_64-setup.exe,windows,280549
2026-07-27T09:46:15.370220+00:00,v0.13.2,activitywatch-v0.13.2-windows-x86_64.zip,windows,27290
2026-07-27T09:46:15.370220+00:00,v0.14.0b1,activitywatch-v0.14.0b1-linux-x86_64.zip,linux,844
2026-07-27T09:46:15.370220+00:00,v0.14.0b2,activitywatch-linux-x86_64.AppImage,linux,14
2026-07-27T09:46:15.370220+00:00,v0.14.0b2,activitywatch-tauri-v0.14.0b2-linux-x86_64.deb,linux,3
2026-07-27T09:46:15.370220+00:00,v0.14.0b2,activitywatch-tauri-v0.14.0b2-macos-arm64.dmg,macos,68
2026-07-27T09:46:15.370220+00:00,v0.14.0b2,activitywatch-tauri-v0.14.0b2-windows-x86_64.zip,windows,5
2026-07-27T09:46:15.370220+00:00,v0.14.0b2,activitywatch-v0.14.0b2-linux-x86_64.deb,linux,12
2026-07-27T09:46:15.370220+00:00,v0.14.0b2,activitywatch-v0.14.0b2-linux-x86_64.zip,linux,60
2026-07-27T09:46:15.370220+00:00,v0.14.0b2,activitywatch-v0.14.0b2-macos-arm64.dmg,macos,83
2026-07-27T09:46:15.370220+00:00,v0.14.0b2,activitywatch-v0.14.0b2-macos-x86_64.dmg,macos,40
2026-07-27T09:46:15.370220+00:00,v0.14.0b2,activitywatch-v0.14.0b2-windows-x86_64-setup.exe,windows,231
2026-07-27T14:27:01.881440+00:00,v0.11.0,activitywatch-v0.11.0-windows-x86_64-setup.exe,windows,38304
2026-07-27T14:27:01.881440+00:00,v0.12.2,activitywatch-v0.12.2-windows-x86_64-setup.exe,windows,57892
2026-07-27T14:27:01.881440+00:00,v0.13.2,activitywatch-linux-x86_64.AppImage,linux,32899
2026-07-27T14:27:01.881440+00:00,v0.13.2,activitywatch-v0.13.2-linux-x86_64.deb,linux,4007
2026-07-27T14:27:01.881440+00:00,v0.13.2,activitywatch-v0.13.2-linux-x86_64.zip,linux,91977
2026-07-27T14:27:01.881440+00:00,v0.13.2,activitywatch-v0.13.2-macos-x86_64.dmg,macos,126454
2026-07-27T14:27:01.881440+00:00,v0.13.2,activitywatch-v0.13.2-macos-x86_64.zip,macos,11260
2026-07-27T14:27:01.881440+00:00,v0.13.2,activitywatch-v0.13.2-windows-x86_64-setup.exe,windows,280721
2026-07-27T14:27:01.881440+00:00,v0.13.2,activitywatch-v0.13.2-windows-x86_64.zip,windows,27302
2026-07-27T14:27:01.881440+00:00,v0.14.0b1,activitywatch-v0.14.0b1-macos-arm64.dmg,macos,1212
2026-07-27T14:27:01.881440+00:00,v0.14.0b2,activitywatch-tauri-v0.14.0b2-macos-arm64.dmg,macos,73
2026-07-27T14:27:01.881440+00:00,v0.14.0b2,activitywatch-v0.14.0b2-linux-x86_64.zip,linux,61
2026-07-27T14:27:01.881440+00:00,v0.14.0b2,activitywatch-v0.14.0b2-macos-arm64.dmg,macos,85
2026-07-27T14:27:01.881440+00:00,v0.14.0b2,activitywatch-v0.14.0b2-macos-arm64.zip,macos,9
2026-07-27T14:27:01.881440+00:00,v0.14.0b2,activitywatch-v0.14.0b2-macos-x86_64.dmg,macos,42
2026-07-27T14:27:01.881440+00:00,v0.14.0b2,activitywatch-v0.14.0b2-windows-x86_64-setup.exe,windows,248
2026-07-27T14:27:01.881440+00:00,v0.14.0b2,activitywatch-v0.14.0b2-windows-x86_64.zip,windows,14
2026-07-27T19:22:52.852505+00:00,v0.12.2,activitywatch-v0.12.2-macos-x86_64.dmg,macos,22528
2026-07-27T19:22:52.852505+00:00,v0.12.2,activitywatch-v0.12.2-windows-x86_64-setup.exe,windows,57895
2026-07-27T19:22:52.852505+00:00,v0.13.2,activitywatch-linux-x86_64.AppImage,linux,32914
2026-07-27T19:22:52.852505+00:00,v0.13.2,activitywatch-v0.13.2-linux-x86_64.deb,linux,4025
2026-07-27T19:22:52.852505+00:00,v0.13.2,activitywatch-v0.13.2-linux-x86_64.zip,linux,92011
2026-07-27T19:22:52.852505+00:00,v0.13.2,activitywatch-v0.13.2-macos-x86_64.dmg,macos,126515
2026-07-27T19:22:52.852505+00:00,v0.13.2,activitywatch-v0.13.2-macos-x86_64.zip,macos,11263
2026-07-27T19:22:52.852505+00:00,v0.13.2,activitywatch-v0.13.2-windows-x86_64-setup.exe,windows,280909
2026-07-27T19:22:52.852505+00:00,v0.13.2,activitywatch-v0.13.2-windows-x86_64.zip,windows,27307
2026-07-27T19:22:52.852505+00:00,v0.14.0b1,activitywatch-v0.14.0b1-macos-arm64.dmg,macos,1213
2026-07-27T19:22:52.852505+00:00,v0.14.0b2,activitywatch-linux-x86_64.AppImage,linux,15
2026-07-27T19:22:52.852505+00:00,v0.14.0b2,activitywatch-v0.14.0b2-linux-x86_64.zip,linux,70
2026-07-27T19:22:52.852505+00:00,v0.14.0b2,activitywatch-v0.14.0b2-macos-arm64.dmg,macos,88
2026-07-27T19:22:52.852505+00:00,v0.14.0b2,activitywatch-v0.14.0b2-macos-arm64.zip,macos,10
2026-07-27T19:22:52.852505+00:00,v0.14.0b2,activitywatch-v0.14.0b2-macos-x86_64.dmg,macos,46
2026-07-27T19:22:52.852505+00:00,v0.14.0b2,activitywatch-v0.14.0b2-windows-x86_64-setup.exe,windows,256
2026-07-27T19:22:52.852505+00:00,v0.14.0b2,activitywatch-v0.14.0b2-windows-x86_64.zip,windows,15
2026-07-27T19:22:52.852505+00:00,v0.8.0b7,activitywatch-v0.8.0b7-macos-x86_64.zip,macos,1331
2026-07-28T02:21:12.956782+00:00,v0.11.0,activitywatch-v0.11.0-windows-x86_64-setup.exe,windows,38305
2026-07-28T02:21:12.956782+00:00,v0.12.0,activitywatch-v0.12.0-windows-x86_64-setup.exe,windows,8017
2026-07-28T02:21:12.956782+00:00,v0.12.2,activitywatch-v0.12.2-windows-x86_64-setup.exe,windows,57896
2026-07-28T02:21:12.956782+00:00,v0.12.3b18,activitywatch-v0.12.3b18-linux-x86_64.zip,linux,1817
2026-07-28T02:21:12.956782+00:00,v0.13.0,activitywatch-v0.13.0-windows-x86_64-setup.exe,windows,3005
2026-07-28T02:21:12.956782+00:00,v0.13.1,activitywatch-v0.13.1-windows-x86_64-setup.exe,windows,25715
2026-07-28T02:21:12.956782+00:00,v0.13.2,activitywatch-linux-x86_64.AppImage,linux,32939
2026-07-28T02:21:12.956782+00:00,v0.13.2,activitywatch-v0.13.2-linux-x86_64.deb,linux,4047
2026-07-28T02:21:12.956782+00:00,v0.13.2,activitywatch-v0.13.2-linux-x86_64.zip,linux,92046
2026-07-28T02:21:12.956782+00:00,v0.13.2,activitywatch-v0.13.2-macos-x86_64.dmg,macos,126594
2026-07-28T02:21:12.956782+00:00,v0.13.2,activitywatch-v0.13.2-macos-x86_64.zip,macos,11267
2026-07-28T02:21:12.956782+00:00,v0.13.2,activitywatch-v0.13.2-windows-x86_64-setup.exe,windows,281047
2026-07-28T02:21:12.956782+00:00,v0.13.2,activitywatch-v0.13.2-windows-x86_64.zip,windows,27315
2026-07-28T02:21:12.956782+00:00,v0.14.0b1,activitywatch-v0.14.0b1-macos-arm64.dmg,macos,1214
2026-07-28T02:21:12.956782+00:00,v0.14.0b2,activitywatch-linux-x86_64.AppImage,linux,17
2026-07-28T02:21:12.956782+00:00,v0.14.0b2,activitywatch-tauri-v0.14.0b2-linux-aarch64.AppImage,linux,3
2026-07-28T02:21:12.956782+00:00,v0.14.0b2,activitywatch-tauri-v0.14.0b2-linux-aarch64.deb,linux,4
2026-07-28T02:21:12.956782+00:00,v0.14.0b2,activitywatch-tauri-v0.14.0b2-linux-aarch64.rpm,linux,3
2026-07-28T02:21:12.956782+00:00,v0.14.0b2,activitywatch-tauri-v0.14.0b2-linux-aarch64.zip,linux,3
2026-07-28T02:21:12.956782+00:00,v0.14.0b2,activitywatch-tauri-v0.14.0b2-linux-x86_64.AppImage,linux,4
2026-07-28T02:21:12.956782+00:00,v0.14.0b2,activitywatch-tauri-v0.14.0b2-linux-x86_64.deb,linux,4
2026-07-28T02:21:12.956782+00:00,v0.14.0b2,activitywatch-tauri-v0.14.0b2-linux-x86_64.rpm,linux,3
2026-07-28T02:21:12.956782+00:00,v0.14.0b2,activitywatch-tauri-v0.14.0b2-linux-x86_64.zip,linux,5
2026-07-28T02:21:12.956782+00:00,v0.14.0b2,activitywatch-tauri-v0.14.0b2-macos-arm64.dmg,macos,75
2026-07-28T02:21:12.956782+00:00,v0.14.0b2,activitywatch-tauri-v0.14.0b2-macos-arm64.zip,macos,4
2026-07-28T02:21:12.956782+00:00,v0.14.0b2,activitywatch-tauri-v0.14.0b2-macos-x86_64.dmg,macos,3
2026-07-28T02:21:12.956782+00:00,v0.14.0b2,activitywatch-tauri-v0.14.0b2-macos-x86_64.zip,macos,3
2026-07-28T02:21:12.956782+00:00,v0.14.0b2,activitywatch-tauri-v0.14.0b2-windows-x86_64-setup.exe,windows,9
2026-07-28T02:21:12.956782+00:00,v0.14.0b2,activitywatch-tauri-v0.14.0b2-windows-x86_64.zip,windows,7
2026-07-28T02:21:12.956782+00:00,v0.14.0b2,activitywatch-v0.14.0b2-linux-x86_64.deb,linux,13
2026-07-28T02:21:12.956782+00:00,v0.14.0b2,activitywatch-v0.14.0b2-linux-x86_64.zip,linux,78
2026-07-28T02:21:12.956782+00:00,v0.14.0b2,activitywatch-v0.14.0b2-macos-arm64.dmg,macos,92
2026-07-28T02:21:12.956782+00:00,v0.14.0b2,activitywatch-v0.14.0b2-macos-arm64.zip,macos,12
2026-07-28T02:21:12.956782+00:00,v0.14.0b2,activitywatch-v0.14.0b2-macos-x86_64.dmg,macos,47
2026-07-28T02:21:12.956782+00:00,v0.14.0b2,activitywatch-v0.14.0b2-macos-x86_64.zip,macos,3
2026-07-28T02:21:12.956782+00:00,v0.14.0b2,activitywatch-v0.14.0b2-windows-x86_64-setup.exe,windows,259
2026-07-28T02:21:12.956782+00:00,v0.14.0b2,activitywatch-v0.14.0b2-windows-x86_64.zip,windows,17
2026-07-28T08:29:07.341731+00:00,v0.10.0,activitywatch-v0.10.0-macos-x86_64.dmg,macos,5937
2026-07-28T08:29:07.341731+00:00,v0.12.2,activitywatch-v0.12.2-linux-x86_64.zip,linux,31622
2026-07-28T08:29:07.341731+00:00,v0.13.2,activitywatch-linux-x86_64.AppImage,linux,32963
2026-07-28T08:29:07.341731+00:00,v0.13.2,activitywatch-v0.13.2-linux-x86_64.deb,linux,4069
2026-07-28T08:29:07.341731+00:00,v0.13.2,activitywatch-v0.13.2-linux-x86_64.zip,linux,92084
2026-07-28T08:29:07.341731+00:00,v0.13.2,activitywatch-v0.13.2-macos-x86_64.dmg,macos,126684
2026-07-28T08:29:07.341731+00:00,v0.13.2,activitywatch-v0.13.2-macos-x86_64.zip,macos,11271
2026-07-28T08:29:07.341731+00:00,v0.13.2,activitywatch-v0.13.2-windows-x86_64-setup.exe,windows,281217
2026-07-28T08:29:07.341731+00:00,v0.13.2,activitywatch-v0.13.2-windows-x86_64.zip,windows,27333
2026-07-28T08:29:07.341731+00:00,v0.14.0b2,activitywatch-tauri-v0.14.0b2-macos-arm64.dmg,macos,81
2026-07-28T08:29:07.341731+00:00,v0.14.0b2,activitywatch-v0.14.0b2-linux-x86_64.zip,linux,82
